Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Frequência;Observações
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;SANTO ANTÔNIO DA PLATINA;4124103;4124103;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;SÃO JORGE DO PATROCÍNIO;4125357;4125357;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;132;13
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;SIQUEIRA CAMPOS;4126603;4126603;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;TUPÃSSI;4127957;4127957;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;9;2010;8030;31/07/2010;UNIÃO DA VITÓRIA;4128203;4128203;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;ANTONINA;4101200;4101200;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;ANTÔNIO OLINTO;4101309;4101309;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;157;51
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;CARAMBEÍ;4104659;4104659;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;CASTRO;4104907;4104907;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;CURITIBA;4106902;4106902;121;43
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;IPIRANGA;4110508;4110508;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;IPORÃ;4110607;4110607;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;LAPA;4113205;4113205;50;16
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;PIÊN;4119103;4119103;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;26;8
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;22;7
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;58;21
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;SANTA CECÍLIA DO PAVÃO;4123204;4123204;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;TOLEDO;4127700;4127700;X;X
9235;Município (2010);4104105;CAMPO DO TENENTE;10;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;ALTAMIRA DO PARANÁ;4100459;4100459;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;ANDIRÁ;4101101;4101101;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;APUCARANA;4101408;4101408;67;6
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;ARAPOTI;4101606;4101606;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;112;10
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;132;13
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CAMBARÁ;4103602;4103602;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CAMBÉ;4103701;4103701;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CAMPINA DA LAGOA;4103909;4103909;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;81;8
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;2749;275
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;241;24
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CÂNDIDO DE ABREU;4104402;4104402;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CANTAGALO;4104451;4104451;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CARLÓPOLIS;4104709;4104709;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CASTRO;4104907;4104907;66;8
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;56;6
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CIDADE GAÚCHA;4105607;4105607;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;COLOMBO;4105805;4105805;74;8
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CORBÉLIA;4106308;4106308;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;CURITIBA;4106902;4106902;3181;313
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;FAXINAL;4107603;4107603;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;FIGUEIRA;4107751;4107751;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;63;7
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;GODOY MOREIRA;4108551;4108551;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;GOIOERÊ;4108601;4108601;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;146;19
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;IBAITI;4109708;4109708;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;IBIPORÃ;4109807;4109807;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;IMBITUVA;4110102;4110102;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;INÁCIO MARTINS;4110201;4110201;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;IRATI;4110706;4110706;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;IVATÉ;4111555;4111555;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;JACAREZINHO;4111803;4111803;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;LONDRINA;4113700;4113700;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MALLET;4113908;4113908;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MAMBORÊ;4114005;4114005;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MANDAGUARI;4114203;4114203;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;68;6
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MARILÂNDIA DO SUL;4114906;4114906;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MARIÓPOLIS;4115309;4115309;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;MEDIANEIRA;4115804;4115804;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;NOVA FÁTIMA;4117008;4117008;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;NOVA SANTA ROSA;4117222;4117222;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PAIÇANDU;4117503;4117503;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PALMAS;4117602;4117602;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PALMEIRA;4117701;4117701;136;13
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PALMITAL;4117800;4117800;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PATO BRANCO;4118501;4118501;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PINHAIS;4119152;4119152;61;8
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PINHALÃO;4119202;4119202;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PINHÃO;4119301;4119301;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PIRAÍ DO SUL;4119400;4119400;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;85;9
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;166;15
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PORTO AMAZONAS;4120101;4120101;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PRUDENTÓPOLIS;4120606;4120606;83;9
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;QUEDAS DO IGUAÇU;4120903;4120903;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;REBOUÇAS;4121505;4121505;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;RESERVA;4121703;4121703;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;RESERVA DO IGUAÇU;4121752;4121752;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;RIO AZUL;4122008;4122008;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;SANTA HELENA;4123501;4123501;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;SÃO JOÃO DO TRIUNFO;4125100;4125100;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;278;23
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;TELÊMACO BORBA;4127106;4127106;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;TIBAGI;4127502;4127502;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;UMUARAMA;4128104;4128104;X;X
9235;Município (2010);4104204;CAMPO LARGO;11;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;102;10
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;ANTONINA;4101200;4101200;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;ARAPUÃ;4101655;4101655;73;7
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;157;15
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;850;90
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;CASTRO;4104907;4104907;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;CURITIBA;4106902;4106902;1519;145
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;51;6
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;GUAÍRA;4108809;4108809;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;63;9
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;IRATI;4110706;4110706;102;10
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;MARQUINHO;4115457;4115457;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;MORRETES;4116208;4116208;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;PITANGUEIRAS;4119657;4119657;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;SANTA FÉ;4123402;4123402;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;SÃO JOÃO DO TRIUNFO;4125100;4125100;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;SÃO JOSÉ DA BOA VISTA;4125407;4125407;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;SAPOPEMA;4126207;4126207;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;TERRA ROXA;4127403;4127403;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;TOLEDO;4127700;4127700;X;X
9235;Município (2010);4104253;CAMPO MAGRO;12;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;34;7
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;BITURUNA;4102901;4102901;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;CASTRO;4104907;4104907;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;156;33
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;COLOMBO;4105805;4105805;83;16
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;CURITIBA;4106902;4106902;139;26
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;RIO BOM;4122107;4122107;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;29;6
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;SÃO JOÃO DO TRIUNFO;4125100;4125100;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;SENGÉS;4126306;4126306;X;X
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;TOLEDO;4127700;4127700;24;6
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;38;7
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;68;13
9235;Município (2010);4105201;CERRO AZUL;13;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;101;10
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;688;79
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ALTO PIQUIRI;4100707;4100707;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ANAHY;4101051;4101051;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ANTONINA;4101200;4101200;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ANTÔNIO OLINTO;4101309;4101309;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;APUCARANA;4101408;4101408;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ARAPONGAS;4101507;4101507;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ARAPOTI;4101606;4101606;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;171;16
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ASSIS CHATEAUBRIAND;4102000;4102000;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;ASTORGA;4102109;4102109;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;BANDEIRANTES;4102406;4102406;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;BARBOSA FERRAZ;4102505;4102505;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;BITURUNA;4102901;4102901;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;171;16
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;BRASILÂNDIA DO SUL;4103370;4103370;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CAMBARÁ;4103602;4103602;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CAMPINA DA LAGOA;4103909;4103909;72;7
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;316;34
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;95;10
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;101;10
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CÂNDIDO DE ABREU;4104402;4104402;93;10
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CANDÓI;4104428;4104428;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CANTAGALO;4104451;4104451;66;9
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CARAMBEÍ;4104659;4104659;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;122;12
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CASTRO;4104907;4104907;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;226;22
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CIANORTE;4105508;4105508;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;COLOMBO;4105805;4105805;4564;449
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;COLORADO;4105904;4105904;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CORNÉLIO PROCÓPIO;4106407;4106407;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CORONEL VIVIDA;4106506;4106506;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CORUMBATAÍ DO SUL;4106555;4106555;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CRUZEIRO DO OESTE;4106605;4106605;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CURITIBA;4106902;4106902;10369;1022
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;CURIÚVA;4107009;4107009;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;DOIS VIZINHOS;4107207;4107207;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;47;6
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;FIGUEIRA;4107751;4107751;112;10
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;FLORESTÓPOLIS;4108007;4108007;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;267;34
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;FRANCISCO BELTRÃO;4108403;4108403;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;FOZ DO JORDÃO;4108452;4108452;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;GENERAL CARNEIRO;4108502;4108502;X;X
9235;Município (2010);4105805;COLOMBO;14;2010;8030;31/07/2010;GODOY MOREIRA;4108551;4108551;X;X
