Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Sexo;Sexo (código);Sexo (ordem);Emigrante, nascimento, ano;Emigrante, nascimento, ano (código);Emigrante, nascimento, ano (ordem);Emigrante, ano da partida, classe;Emigrante, ano da partida, classe (código);Emigrante, ano da partida, classe (ordem);Frequência;Observações
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1963;95;95;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1963;95;95;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1963;95;95;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1963;95;95;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1963;95;95;2010;142;142;157;9
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1964;96;96;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1964;96;96;2009;141;141;183;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1964;96;96;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1965;97;97;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1965;97;97;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1965;97;97;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1965;97;97;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1965;97;97;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1965;97;97;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1965;97;97;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1966;98;98;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1966;98;98;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1966;98;98;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1968;100;100;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1968;100;100;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1968;100;100;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1968;100;100;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1969;101;101;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1969;101;101;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1970;102;102;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1970;102;102;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1970;102;102;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1970;102;102;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1973;105;105;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1973;105;105;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1973;105;105;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1973;105;105;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1973;105;105;2010;142;142;203;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2002;134;134;177;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2006;138;138;159;9
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2009;141;141;153;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2010;142;142;250;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2010;142;142;314;15
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2004;136;136;166;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2009;141;141;151;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2009;141;141;355;16
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2007;139;139;141;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2009;141;141;140;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2010;142;142;107;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2007;139;139;156;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2009;141;141;154;8
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2003;135;135;104;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2006;138;138;104;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2008;140;140;208;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2010;142;142;227;11
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2001;133;133;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2002;134;134;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2007;139;139;213;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2008;140;140;250;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2010;142;142;196;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2007;139;139;108;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2009;141;141;274;12
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2010;142;142;398;19
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2004;136;136;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2009;141;141;209;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2009;141;141;231;9
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2009;141;141;123;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1988;120;120;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1988;120;120;2009;141;141;115;6
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1988;120;120;2010;142;142;302;15
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1989;121;121;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1989;121;121;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1989;121;121;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1989;121;121;2010;142;142;135;7
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1990;122;122;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1990;122;122;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1990;122;122;2010;142;142;217;11
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1991;123;123;2008;140;140;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1991;123;123;2009;141;141;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1991;123;123;2010;142;142;245;10
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1992;124;124;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1992;124;124;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1993;125;125;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1995;127;127;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1995;127;127;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1996;128;128;2006;138;138;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1997;129;129;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1997;129;129;2005;137;137;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1997;129;129;2010;142;142;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;1998;130;130;2007;139;139;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;2000;132;132;2003;135;135;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Feminino;2;2;2000;132;132;2010;142;142;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Masculino;1;1;1963;95;95;2009;141;141;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Masculino;1;1;1964;96;96;2009;141;141;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2002;134;134;37;7
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2010;142;142;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Masculino;1;1;1998;130;130;2009;141;141;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Feminino;2;2;1964;96;96;2009;141;141;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2002;134;134;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2008;140;140;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2010;142;142;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Feminino;2;2;1998;130;130;2009;141;141;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2007;139;139;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2007;139;139;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2008;140;140;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2009;141;141;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2009;141;141;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2009;141;141;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Feminino;2;2;1963;95;95;2002;134;134;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2008;140;140;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Masculino;1;1;1959;91;91;2002;134;134;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Feminino;2;2;1959;91;91;2002;134;134;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1930;62;62;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1935;67;67;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1953;85;85;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2009;141;141;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1967;99;99;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1970;102;102;2006;138;138;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2007;139;139;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2009;141;141;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1973;105;105;2005;137;137;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2002;134;134;91;6
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2007;139;139;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2009;141;141;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2004;136;136;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2007;139;139;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2008;140;140;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2009;141;141;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2007;139;139;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2007;139;139;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2006;138;138;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2009;141;141;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1988;120;120;2009;141;141;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Masculino;1;1;1990;122;122;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Feminino;2;2;1945;77;77;2003;135;135;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Feminino;2;2;1953;85;85;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Feminino;2;2;1966;98;98;2002;134;134;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Feminino;2;2;1967;99;99;2010;142;142;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Feminino;2;2;1970;102;102;2006;138;138;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2007;139;139;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2009;141;141;X;X
